team,conference,elo_rating,week,season,date
Buffalo,Mid-American,857.477731504939,9,2002,2002-10-19
Virginia Tech,Big East,1738.33942167996,9,2002,2002-10-19
Kent State,Mid-American,1066.8815233806,9,2002,2002-10-19
Kansas,Big 12,1143.90786390034,9,2002,2002-10-19
Southern Mississippi,Conference USA,1408.86635623456,9,2002,2002-10-19
Louisville,Conference USA,1509.98885006355,9,2002,2002-10-19
East Carolina,Conference USA,1238.49388736422,9,2002,2002-10-19
Arkansas,SEC,1489.18414680701,9,2002,2002-10-19
Northern Illinois,Mid-American,1335.97718010029,9,2002,2002-10-19
Ball State,Mid-American,1157.7934245137,9,2002,2002-10-19
Colorado,Big 12,1652.53239068974,9,2002,2002-10-19
Wyoming,Mountain West,900.528143568124,9,2002,2002-10-19
Utah,Mountain West,1263.34897137878,9,2002,2002-10-19
SMU,Western Athletic,1059.00874412504,9,2002,2002-10-19
Houston,Conference USA,1047.03354830269,9,2002,2002-10-19
Clemson,ACC,1538.00180641391,9,2002,2002-10-19
Wisconsin,Big Ten,1413.01196287439,9,2002,2002-10-19
USC,Pac-10,1599.31229822396,9,2002,2002-10-19
Oklahoma,Big 12,1845.41428077596,9,2002,2002-10-19
Oregon,Pac-10,1760.19894334468,9,2002,2002-10-19
Alabama,SEC,1595.72729746026,9,2002,2002-10-19
Tulane,Conference USA,1232.17418940409,9,2002,2002-10-19
New Mexico State,Sun Belt,1202.28483577329,9,2002,2002-10-19
Nevada,Western Athletic,1178.74352737253,9,2002,2002-10-19
Marshall,Mid-American,1513.4716603565,9,2002,2002-10-19
Stanford,Pac-10,1487.30739440511,9,2002,2002-10-19
Utah State,FBS Independents,1148.18247947404,9,2002,2002-10-19
Bowling Green,Mid-American,1448.32240703181,9,2002,2002-10-19
UCF,Mid-American,1295.22982217832,9,2002,2002-10-19
Florida,SEC,1665.83614948379,9,2002,2002-10-19
Kansas State,Big 12,1528.91683457295,9,2002,2002-10-19
Arkansas State,Sun Belt,905.391942513363,9,2002,2002-10-19
Texas Tech,Big 12,1515.41777456482,9,2002,2002-10-19
California,Pac-10,1409.04752402,9,2002,2002-10-19
BYU,Mountain West,1400.33798498622,9,2002,2002-10-19
LSU,SEC,1729.04843085349,9,2002,2002-10-19
Memphis,Conference USA,1128.3145303868,9,2002,2002-10-19
Air Force,Mountain West,1477.81915837904,9,2002,2002-10-19
UTEP,Western Athletic,1020.47549876557,9,2002,2002-10-19
Hawai'i,Western Athletic,1327.11103676932,9,2002,2002-10-19
Georgia Tech,ACC,1520.85332251266,9,2002,2002-10-17
Fresno State,Western Athletic,1412.35872656297,9,2002,2002-10-18
Navy,FBS Independents,908.929715434382,9,2002,2002-10-19
Louisiana,Sun Belt,917.920250476733,9,2002,2002-10-19
Duke,ACC,1112.36566116587,9,2002,2002-10-19
Syracuse,Big East,1376.39665494469,9,2002,2002-10-19
North Carolina,ACC,1468.52445788712,9,2002,2002-10-19
Temple,Big East,1261.87111523243,9,2002,2002-10-19
Michigan,Big Ten,1694.40435735346,9,2002,2002-10-19
Northwestern,Big Ten,1218.08044833988,9,2002,2002-10-19
Minnesota,Big Ten,1501.99312039048,9,2002,2002-10-19
Iowa,Big Ten,1615.45270612192,9,2002,2002-10-19
Vanderbilt,SEC,1098.65272690945,9,2002,2002-10-19
Nebraska,Big 12,1566.21438438884,9,2002,2002-10-19
Miami (OH),Mid-American,1341.87093749381,9,2002,2002-10-19
Rutgers,Big East,987.102309385831,9,2002,2002-10-19
Ohio,Mid-American,1053.49219569139,9,2002,2002-10-19
Texas A&M,Big 12,1528.0560936099,9,2002,2002-10-19
Cincinnati,Conference USA,1212.37430564623,9,2002,2002-10-19
TCU,Conference USA,1464.1836176541,9,2002,2002-10-19
South Florida,FBS Independents,1451.86375901039,9,2002,2002-10-19
Kentucky,SEC,1432.17019041745,9,2002,2002-10-19
Central Michigan,Mid-American,1067.79840961024,9,2002,2002-10-19
Eastern Michigan,Mid-American,918.367417459064,9,2002,2002-10-19
Baylor,Big 12,1160.17554691299,9,2002,2002-10-19
San Diego State,Mountain West,1118.21150603471,9,2002,2002-10-19
Colorado State,Mountain West,1539.41413188689,9,2002,2002-10-19
Louisiana Tech,Western Athletic,1162.35353771204,9,2002,2002-10-19
Army,Conference USA,910.995661987092,9,2002,2002-10-19
Wake Forest,ACC,1435.701817758,9,2002,2002-10-19
Ohio State,Big Ten,1687.49448591733,9,2002,2002-10-19
Washington,Pac-10,1530.51653329363,9,2002,2002-10-19
Iowa State,Big 12,1601.41298460181,9,2002,2002-10-19
Arizona State,Pac-10,1519.38219879919,9,2002,2002-10-19
Ole Miss,SEC,1472.6934463866,9,2002,2002-10-19
UAB,Conference USA,1240.78912613788,9,2002,2002-10-19
Louisiana Monroe,Sun Belt,736.487925730177,9,2002,2002-10-19
San José State,Western Athletic,1206.89780665654,9,2002,2002-10-19
Troy,FBS Independents,1159.58131192091,9,2002,2002-10-19
Arizona,Pac-10,1364.84314195033,9,2002,2002-10-19
New Mexico,Mountain West,1201.66780299479,9,2002,2002-10-19
Western Michigan,Mid-American,1150.21800816279,9,2002,2002-10-19
Toledo,Mid-American,1470.07392340366,9,2002,2002-10-19
Auburn,SEC,1468.58917780343,9,2002,2002-10-19
Texas,Big 12,1747.79720194395,9,2002,2002-10-19
North Texas,Sun Belt,1101.56258697202,9,2002,2002-10-19
Missouri,Big 12,1346.11046193784,9,2002,2002-10-19
UCLA,Pac-10,1504.31406271403,9,2002,2002-10-19
UNLV,Mountain West,1295.59764884664,9,2002,2002-10-19
South Carolina,SEC,1556.15109676498,9,2002,2002-10-19
Mississippi State,SEC,1347.45442532821,9,2002,2002-10-19
Notre Dame,FBS Independents,1742.52875842031,9,2002,2002-10-19
Rice,Western Athletic,1107.26617847809,9,2002,2002-10-19
Tulsa,Western Athletic,860.028941812892,9,2002,2002-10-19
Clemson,ACC,1501.41670964306,10,2002,2002-10-24
Colorado State,Mountain West,1560.36939355882,10,2002,2002-10-24
Fresno State,Western Athletic,1353.57779428493,10,2002,2002-10-25
Wake Forest,ACC,1475.49265438291,10,2002,2002-10-26
Northwestern,Big Ten,1184.30741984678,10,2002,2002-10-26
Florida State,ACC,1660.89613743432,10,2002,2002-10-26
West Virginia,Big East,1396.39936870909,10,2002,2002-10-26
Pittsburgh,Big East,1620.41894981768,10,2002,2002-10-26
Michigan,Big Ten,1636.28508582994,10,2002,2002-10-26
Auburn,SEC,1533.65125915187,10,2002,2002-10-26
Duke,ACC,1106.40665265755,10,2002,2002-10-26
Buffalo,Mid-American,832.712686946508,10,2002,2002-10-26
Virginia Tech,Big East,1742.14864077248,10,2002,2002-10-26
Western Michigan,Mid-American,1122.99837086806,10,2002,2002-10-26
Central Michigan,Mid-American,1059.68560709383,10,2002,2002-10-26
Army,Conference USA,896.500162640907,10,2002,2002-10-26
Syracuse,Big East,1382.50985326158,10,2002,2002-10-26
Colorado,Big 12,1673.66644455717,10,2002,2002-10-26
Cincinnati,Conference USA,1238.71752235942,10,2002,2002-10-26
Illinois,Big Ten,1437.43072719032,10,2002,2002-10-26
Louisville,Conference USA,1521.24721576708,10,2002,2002-10-26
Arkansas,SEC,1523.06042599652,10,2002,2002-10-26
Missouri,Big 12,1361.86438377918,10,2002,2002-10-26
Vanderbilt,SEC,1119.767811351,10,2002,2002-10-26
Baylor,Big 12,1148.18056745981,10,2002,2002-10-26
New Mexico,Mountain West,1244.98497507692,10,2002,2002-10-26
Troy,FBS Independents,1197.66690813461,10,2002,2002-10-26
Louisiana Tech,Western Athletic,1200.14992124045,10,2002,2002-10-26
Rice,Western Athletic,1137.49442964243,10,2002,2002-10-26
Tulsa,Western Athletic,915.045699254388,10,2002,2002-10-26
Wyoming,Mountain West,981.522017299606,10,2002,2002-10-26
Idaho,Sun Belt,735.22464071486,10,2002,2002-10-26
Oregon,Pac-10,1694.23544249863,10,2002,2002-10-26
Ohio State,Big Ten,1709.01336829998,10,2002,2002-10-26
Kentucky,SEC,1415.93781331513,10,2002,2002-10-26
Texas,Big 12,1768.09534118511,10,2002,2002-10-26
Georgia Tech,ACC,1564.38021302072,10,2002,2002-10-26
Tulane,Conference USA,1240.82744152234,10,2002,2002-10-26
Bowling Green,Mid-American,1458.55301396341,10,2002,2002-10-26
UCF,Mid-American,1309.93195318567,10,2002,2002-10-26
Oregon State,Pac-10,1473.34630320221,10,2002,2002-10-26
San José State,Western Athletic,1187.36197077605,10,2002,2002-10-26
Louisiana,Sun Belt,890.474652186839,10,2002,2002-10-26
UCLA,Pac-10,1538.12984314894,10,2002,2002-10-26
Arkansas State,Sun Belt,888.475469738221,10,2002,2002-10-26
Toledo,Mid-American,1407.03303853401,10,2002,2002-10-26
Louisiana Monroe,Sun Belt,811.821770831039,10,2002,2002-10-26
San Diego State,Mountain West,1175.09241963287,10,2002,2002-10-26
Texas A&M,Big 12,1483.49754645314,10,2002,2002-10-26
Michigan State,Big Ten,1326.55257472833,10,2002,2002-10-26
Tennessee,SEC,1632.50079247279,10,2002,2002-10-26
Arizona,Pac-10,1348.63251450207,10,2002,2002-10-26
Arizona State,Pac-10,1556.54466938685,10,2002,2002-10-26
NC State,ACC,1678.25684718937,10,2002,2002-10-24
BYU,Mountain West,1379.38272331429,10,2002,2002-10-24
Hawai'i,Western Athletic,1385.89196904736,10,2002,2002-10-25
North Carolina,ACC,1428.73362126221,10,2002,2002-10-26
Purdue,Big Ten,1379.22494688057,10,2002,2002-10-26
Notre Dame,FBS Independents,1787.23798283453,10,2002,2002-10-26
Miami,Big East,1965.47550088692,10,2002,2002-10-26
Boston College,Big East,1545.40705170117,10,2002,2002-10-26
Iowa,Big Ten,1673.57197764544,10,2002,2002-10-26
LSU,SEC,1663.98634950504,10,2002,2002-10-26
Maryland,ACC,1622.39601923304,10,2002,2002-10-26
Kent State,Mid-American,1091.64656793903,10,2002,2002-10-26
Temple,Big East,1258.06189613991,10,2002,2002-10-26
Northern Illinois,Mid-American,1363.19681739501,10,2002,2002-10-26
Marshall,Mid-American,1521.58446287292,10,2002,2002-10-26
UAB,Conference USA,1255.28462548406,10,2002,2002-10-26
Rutgers,Big East,980.989111068941,10,2002,2002-10-26
Texas Tech,Big 12,1494.28372069739,10,2002,2002-10-26
Memphis,Conference USA,1101.97131367361,10,2002,2002-10-26
Indiana,Big Ten,1356.51066372051,10,2002,2002-10-26
East Carolina,Conference USA,1227.23552166069,10,2002,2002-10-26
Ole Miss,SEC,1438.81716719709,10,2002,2002-10-26
Kansas,Big 12,1128.15394205899,10,2002,2002-10-26
Connecticut,FBS Independents,940.21544145438,10,2002,2002-10-26
Kansas State,Big 12,1540.91181402612,10,2002,2002-10-26
Utah,Mountain West,1220.03179929665,10,2002,2002-10-26
Florida Atlantic,,1140.27753859916,10,2002,2002-10-26
Nevada,Western Athletic,1140.94714384412,10,2002,2002-10-26
SMU,Western Athletic,1028.7804929607,10,2002,2002-10-26
UTEP,Western Athletic,965.458741324074,10,2002,2002-10-26
Air Force,Mountain West,1396.82528464756,10,2002,2002-10-26
Middle Tennessee,Sun Belt,1095.29010053062,10,2002,2002-10-26
USC,Pac-10,1665.27579907,10,2002,2002-10-26
Penn State,Big Ten,1533.04566260703,10,2002,2002-10-26
Georgia,SEC,1754.20332304702,10,2002,2002-10-26
Iowa State,Big 12,1581.11484536066,10,2002,2002-10-26
Virginia,ACC,1540.72284987134,10,2002,2002-10-26
Navy,FBS Independents,900.276463316133,10,2002,2002-10-26
Ball State,Mid-American,1147.56281758211,10,2002,2002-10-26
Akron,Mid-American,1063.70294249087,10,2002,2002-10-26
California,Pac-10,1377.00188785858,10,2002,2002-10-26
Boise State,Western Athletic,1491.50229406493,10,2002,2002-10-26
North Texas,Sun Belt,1129.00818526191,10,2002,2002-10-26
Stanford,Pac-10,1453.4916139702,10,2002,2002-10-26
New Mexico State,Sun Belt,1219.20130854843,10,2002,2002-10-26
Miami (OH),Mid-American,1404.91182236346,10,2002,2002-10-26
Utah State,FBS Independents,1072.84863437318,10,2002,2002-10-26
UNLV,Mountain West,1238.71673524849,10,2002,2002-10-26
Nebraska,Big 12,1610.7729315456,10,2002,2002-10-26
Wisconsin,Big Ten,1457.04996820426,10,2002,2002-10-26
Alabama,SEC,1655.69211616703,10,2002,2002-10-26
Washington State,Pac-10,1687.14237866676,10,2002,2002-10-26
Washington,Pac-10,1493.35406270597,10,2002,2002-10-26
TCU,Conference USA,1493.62500357524,11,2002,2002-10-30
Air Force,Mountain West,1367.18716885818,11,2002,2002-10-31
Temple,Big East,1225.56502704723,11,2002,2002-11-02
Connecticut,FBS Independents,999.496185394104,11,2002,2002-11-02
Rutgers,Big East,980.587646824591,11,2002,2002-11-02
Duke,ACC,1095.88667843148,11,2002,2002-11-02
Michigan,Big Ten,1645.56187607127,11,2002,2002-11-02
Iowa,Big Ten,1688.29531058347,11,2002,2002-11-02
Northwestern,Big Ten,1240.62412100557,11,2002,2002-11-02
Ole Miss,SEC,1401.16862693962,11,2002,2002-11-02
Oklahoma State,Big 12,1397.09601364611,11,2002,2002-11-02
Miami (OH),Mid-American,1412.38339319501,11,2002,2002-11-02
Ball State,Mid-American,1180.49675329792,11,2002,2002-11-02
Eastern Michigan,Mid-American,886.214262621128,11,2002,2002-11-02
North Carolina,ACC,1402.34880242098,11,2002,2002-11-02
Vanderbilt,SEC,1114.74817112084,11,2002,2002-11-02
Kansas,Big 12,1118.54010103905,11,2002,2002-11-02
Kent State,Mid-American,1079.54236075765,11,2002,2002-11-02
Iowa State,Big 12,1595.64796618065,11,2002,2002-11-02
Arkansas,SEC,1531.6180000593,11,2002,2002-11-02
Memphis,Conference USA,1046.45475281823,11,2002,2002-11-02
Texas Tech,Big 12,1501.96649989301,11,2002,2002-11-02
Notre Dame,FBS Independents,1715.27127950571,11,2002,2002-11-02
Mississippi State,SEC,1306.60295098939,11,2002,2002-11-02
Tulsa,Western Athletic,891.57757697774,11,2002,2002-11-02
SMU,Western Athletic,993.210963626196,11,2002,2002-11-02
BYU,Mountain West,1394.98299057811,11,2002,2002-11-02
Arkansas State,Sun Belt,894.475690191493,11,2002,2002-11-02
Oregon,Pac-10,1707.33794376902,11,2002,2002-11-02
NC State,ACC,1616.58558536616,11,2002,2002-11-02
Washington State,Pac-10,1708.87773606414,11,2002,2002-11-02
Ohio State,Big Ten,1724.41446874047,11,2002,2002-11-02
Oklahoma,Big 12,1863.54309615596,11,2002,2002-11-02
Akron,Mid-American,1141.09140457348,11,2002,2002-11-02
Penn State,Big Ten,1558.19520701737,11,2002,2002-11-02
South Carolina,SEC,1516.25941253333,11,2002,2002-11-02
Wake Forest,ACC,1448.23511794455,11,2002,2002-11-02
Oregon State,Pac-10,1495.6341169383,11,2002,2002-11-02
North Texas,Sun Belt,1137.93627020168,11,2002,2002-11-02
Louisiana,Sun Belt,909.994784755522,11,2002,2002-11-02
New Mexico State,Sun Belt,1241.56517618444,11,2002,2002-11-02
UCF,Mid-American,1269.58033413612,11,2002,2002-11-02
Nebraska,Big 12,1580.43975850326,11,2002,2002-11-02
UNLV,Mountain West,1250.80372690789,11,2002,2002-11-02
South Florida,FBS Independents,1452.12135635131,11,2002,2002-11-02
Washington,Pac-10,1449.60374765376,11,2002,2002-11-02
Virginia Tech,Big East,1679.72007402484,11,2002,2002-11-02
Georgia,SEC,1695.09792388176,11,2002,2002-11-02
UTEP,Western Athletic,960.163618766387,11,2002,2002-11-02
Hawai'i,Western Athletic,1401.91902545095,11,2002,2002-11-03
Southern Mississippi,Conference USA,1379.42497031341,11,2002,2002-10-30
Colorado State,Mountain West,1590.0075093482,11,2002,2002-10-31
West Virginia,Big East,1428.89623780177,11,2002,2002-11-02
Florida Atlantic,,1080.99679465944,11,2002,2002-11-02
Miami,Big East,1965.87696513127,11,2002,2002-11-02
Clemson,ACC,1511.93668386913,11,2002,2002-11-02
Michigan State,Big Ten,1317.27578448701,11,2002,2002-11-02
Wisconsin,Big Ten,1442.32663526624,11,2002,2002-11-02
Indiana,Big Ten,1300.19396256171,11,2002,2002-11-02
Auburn,SEC,1571.29979940935,11,2002,2002-11-02
Texas A&M,Big 12,1430.92035191622,11,2002,2002-11-02
Ohio,Mid-American,1046.02062485984,11,2002,2002-11-02
Western Michigan,Mid-American,1090.06443515225,11,2002,2002-11-02
Central Michigan,Mid-American,1091.83876193176,11,2002,2002-11-02
Maryland,ACC,1648.78083807427,11,2002,2002-11-02
Alabama,SEC,1660.71175639719,11,2002,2002-11-02
Kansas State,Big 12,1550.52565504606,11,2002,2002-11-02
Bowling Green,Mid-American,1470.65722114479,11,2002,2002-11-02
Missouri,Big 12,1347.33126295919,11,2002,2002-11-02
Troy,FBS Independents,1189.10933407183,11,2002,2002-11-02
Houston,Conference USA,1102.55010915807,11,2002,2002-11-02
Baylor,Big 12,1140.4977882642,11,2002,2002-11-02
Boston College,Big East,1617.37375502998,11,2002,2002-11-02
Kentucky,SEC,1456.78928765395,11,2002,2002-11-02
Rice,Western Athletic,1160.96255191908,11,2002,2002-11-02
Nevada,Western Athletic,1176.51667317863,11,2002,2002-11-02
San Diego State,Mountain West,1159.49215236905,11,2002,2002-11-02
Southern Utah,,489.691780349401,11,2002,2002-11-02
Stanford,Pac-10,1440.38911269981,11,2002,2002-11-02
Georgia Tech,ACC,1626.05147484392,11,2002,2002-11-02
Arizona State,Pac-10,1534.80931198947,11,2002,2002-11-02
Minnesota,Big Ten,1486.59201994999,11,2002,2002-11-02
Colorado,Big 12,1655.53762917716,11,2002,2002-11-02
Marshall,Mid-American,1444.19600079031,11,2002,2002-11-02
Illinois,Big Ten,1412.28118277998,11,2002,2002-11-02
Tennessee,SEC,1672.39247670444,11,2002,2002-11-02
Florida State,ACC,1688.15367387268,11,2002,2002-11-02
Arizona,Pac-10,1326.34470076598,11,2002,2002-11-02
Louisiana Monroe,Sun Belt,802.893685891266,11,2002,2002-11-02
Idaho,Sun Belt,715.704508146177,11,2002,2002-11-02
Middle Tennessee,Sun Belt,1072.92623289461,11,2002,2002-11-02
Syracuse,Big East,1422.86147231112,11,2002,2002-11-02
Texas,Big 12,1798.42851422745,11,2002,2002-11-02
Wyoming,Mountain West,969.435025640198,11,2002,2002-11-02
Charleston Southern,,499.742402659083,11,2002,2002-11-02
UCLA,Pac-10,1581.88015820114,11,2002,2002-11-02
Pittsburgh,Big East,1682.84751656532,11,2002,2002-11-02
Florida,SEC,1724.94154864905,11,2002,2002-11-02
Boise State,Western Athletic,1496.79741662262,11,2002,2002-11-02
San José State,Western Athletic,1171.33491437246,11,2002,2002-11-03
Louisville,Conference USA,1446.89951395179,12,2002,2002-11-07
Pittsburgh,Big East,1687.07940032526,12,2002,2002-11-09
Purdue,Big Ten,1365.76416245295,12,2002,2002-11-09
Connecticut,FBS Independents,1045.05465837973,12,2002,2002-11-09
Navy,FBS Independents,899.219649676292,12,2002,2002-11-09
West Virginia,Big East,1486.96531938627,12,2002,2002-11-09
Maryland,ACC,1680.83312744392,12,2002,2002-11-09
North Carolina,ACC,1366.4718474129,12,2002,2002-11-09
Iowa,Big Ten,1692.7552988348,12,2002,2002-11-09
Wisconsin,Big Ten,1389.62637988535,12,2002,2002-11-09
Texas,Big 12,1799.80884018579,12,2002,2002-11-09
Missouri,Big 12,1331.27996431489,12,2002,2002-11-09
South Carolina,SEC,1468.93121662011,12,2002,2002-11-09
Kentucky,SEC,1431.80072101977,12,2002,2002-11-09
Western Michigan,Mid-American,1105.69699901872,12,2002,2002-11-09
Indiana,Big Ten,1253.0739560952,12,2002,2002-11-09
Buffalo,Mid-American,824.220198608177,12,2002,2002-11-09
Nebraska,Big 12,1584.56603472056,12,2002,2002-11-09
Auburn,SEC,1572.036217809,12,2002,2002-11-09
Alabama,SEC,1668.07850364485,12,2002,2002-11-09
Vanderbilt,SEC,1111.40610569924,12,2002,2002-11-09
Ohio,Mid-American,1093.40065789205,12,2002,2002-11-09
Texas Tech,Big 12,1526.18292465748,12,2002,2002-11-09
Northern Illinois,Mid-American,1412.06569967776,12,2002,2002-11-09
Army,Conference USA,889.3842408134,12,2002,2002-11-09
Houston,Conference USA,1068.46186913183,12,2002,2002-11-09
UAB,Conference USA,1221.13230222628,12,2002,2002-11-09
TCU,Conference USA,1505.97682064402,12,2002,2002-11-09
Nevada,Western Athletic,1191.2518491568,12,2002,2002-11-09
Boise State,Western Athletic,1504.90339454037,12,2002,2002-11-09
Utah State,FBS Independents,1128.78266721316,12,2002,2002-11-09
Penn State,Big Ten,1591.95641557285,12,2002,2002-11-09
Georgia Tech,ACC,1584.42012916417,12,2002,2002-11-09
Syracuse,Big East,1487.60549594453,12,2002,2002-11-09
Washington State,Pac-10,1744.52192858856,12,2002,2002-11-09
Tennessee,SEC,1655.20858135162,12,2002,2002-11-09
Texas A&M,Big 12,1507.23924325552,12,2002,2002-11-09
Washington,Pac-10,1491.00678277225,12,2002,2002-11-09
Troy,FBS Independents,1190.26584284588,12,2002,2002-11-09
San José State,Western Athletic,1210.63789031152,12,2002,2002-11-09
Louisiana,Sun Belt,943.985086410558,12,2002,2002-11-09
BYU,Mountain West,1400.01287288082,12,2002,2002-11-09
New Mexico,Mountain West,1271.1784643222,12,2002,2002-11-09
Arizona State,Pac-10,1469.10895133064,12,2002,2002-11-09
Toledo,Mid-American,1416.05316960923,12,2002,2002-11-09
Fresno State,Western Athletic,1357.70179847463,12,2002,2002-11-09
Georgia,SEC,1705.15368628968,12,2002,2002-11-09
Stanford,Pac-10,1417.15865885656,12,2002,2002-11-09
Kansas State,Big 12,1591.81769384414,12,2002,2002-11-09
